Nit sqrt fn sigma_half Rn exp sigma sqrt_restart
408 0.00156985624014228 23.0042804186673 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 1.12322798675457e-05
409 0.00156793592295079 22.9702381323723 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 1.05871019977499e-05
410 0.00156602263556938 22.9363811607244 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 1.00416133714809e-05
411 0.00156411633532194 22.9026951120983 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 9.57254725619805e-06
412 0.00156221697966297 22.8691741333383 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 9.16359833214031e-06
413 0.00156032452658339 22.8358021329497 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 8.80292489346957e-06
414 0.00155843893438457 22.8025825488217 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 8.48173696965659e-06
415 0.00155656016177597 22.7695124250116 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 8.19335839397084e-06
416 0.00155468816761717 22.7365992791391 4.57411886145564e-14 2.50022225145585e-13 0.1807635718972 3.37507799486048e-14 7.93255100806078e-06
417 0.00155282291130954 22.7038437196357 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.69517072995995e-06
418 0.00155096435261237 22.6712327719323 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.47790791910674e-06
419 0.0015491124513769 22.6387790244981 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 7.27807673772674e-06
420 0.00154726716803566 22.6064720773731 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.09346358229723e-06
421 0.00154542846327033 22.5743072000365 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 6.92223090981159e-06
422 0.00154359629814582 22.5422791889809 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.50830475781549e-14 6.76283669509559e-06
423 0.00154177063385852 22.5103924982591 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 6.61397312518019e-06
424 0.00153995143211905 22.4786498154101 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 6.47453589319724e-06
425 0.00153813865495822 22.4470399454144 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 6.34356610706988e-06
426 0.00153633226451166 22.415569975432 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 6.22023770446845e-06
427 0.0015345322234368 22.3842303683113 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 6.10383525145863e-06
428 0.00153273849469659 22.3530188406979 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.99373392562441e-06
429 0.00153095104133705 22.321934221017 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.88938627510416e-06
430 0.00152916982693707 22.2909753791267 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.5527136788005e-14 5.79031247482931e-06
431 0.00152739481533581 22.260145790965 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.69608158462742e-06
432 0.00152562597048567 22.2294440290968 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.60630919199667e-06
433 0.00152386325683151 22.1988649900616 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.52065335357455e-06
434 0.00152210663904384 22.1684107199269 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 5.43880862702295e-06
435 0.00152035608211509 22.1380944196566 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.36050115096387e-06
436 0.00151861155116295 22.1079029859042 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.28548414502339e-06
437 0.00151687301174208 22.0778343833917 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.21353218196907e-06
438 0.00151514042969891 22.0478906771108 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.1444417743518e-06
439 0.00151341377097403 22.0180642839494 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 5.07802814597724e-06
440 0.00151169300194676 21.9883575544932 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.01412273790081e-06
441 0.00150997808927578 21.9587745546044 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.95257152977047e-06
442 0.00150826899969259 21.9293082580094 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.89323336738678e-06
443 0.00150656570037944 21.8999608896827 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.83597878764286e-06
444 0.00150486815877038 21.8707401168186 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.78068836473611e-06
445 0.00150317634238117 21.8416346210821 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.72725252054218e-06
446 0.00150149021917567 21.8126466172336 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.67556979710793e-06
447 0.00149980975733088 21.7837726758977 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.62554639257817e-06
448 0.00149813492514328 21.7550274675675 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.5527136788005e-14 4.57709584056332e-06
449 0.00149646569135298 21.7264000605087 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.53013736034791e-06
450 0.00149480202472096 21.6978924668301 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.48459542701229e-06
451 0.00149314389444655 21.6694929872369 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.4404003896048e-06
452 0.00149149126986226 21.6412020034101 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.39748810432405e-06
453 0.00148984412058528 21.6130171782403 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.35579680546638e-06
454 0.00148820241649084 21.5849376904826 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.31526951771843e-06
455 0.0014865661275576 21.5569627590119 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.33066907387547e-14 4.27585305162737e-06
456 0.00148493522416526 21.5291041222582 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.23749754663305e-06
457 0.00148330967673305 21.5013774806229 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.20015622148995e-06
458 0.00148168945607763 21.4737575449147 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.163785159772e-06
459 0.00148007453321153 21.4462421689457 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 4.12834303542553e-06
460 0.00147846487922099 21.4188322856053 4.66293670342566e-14 2.50910403565285e-13 0.1807635718972 3.41948691584548e-14 4.09379097110474e-06
461 0.00147686046557061 21.3915230262617 4.66293670342566e-14 2.50910403565285e-13 0.1807635718972 3.46389583683049e-14 4.06009229525495e-06
462 0.00147526126394393 21.3643171012857 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 4.02721246173243e-06
463 0.00147366724607112 21.3372169211219 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 3.99511881932213e-06
464 0.00147207838406516 21.3102218157251 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 3.96378053935109e-06
465 0.00147049465024551 21.2833290880982 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 3.93316845581637e-06
466 0.00146891601697963 21.2565394312324 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.5527136788005e-14 3.9032548855289e-06
467 0.00146734245699509 21.229847108447 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 3.87401370360863e-06
468 0.00146577394323621 21.2032548510799 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.46389583683049e-14 3.84542005571475e-06
469 0.00146421044867706 21.1767616504233 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 3.81745042243864e-06
470 0.00146265194671713 21.150363180747 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.79008240081191e-06
471 0.0014610984107386 21.1240587792587 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.76329472251413e-06
472 0.00145954981447671 21.0978502085229 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.73706719214439e-06
473 0.00145800613184299 21.0717381941274 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.71138052157605e-06
474 0.00145646733683069 21.0457188663381 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.68621638680011e-06
475 0.00145493340378566 21.0197980702027 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.66155730224804e-06
476 0.00145340430707686 20.9939692338514 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.63738659370227e-06
477 0.00145188002141694 20.9682310176395 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.61368835921638e-06
478 0.00145036052155456 20.9425854034659 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.59044738518222e-06
479 0.00144884578254212 20.917036624844 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.56764917164298e-06
480 0.00144733577960965 20.8915768936601 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.54527983059683e-06
481 0.00144583048804448 20.8662069487243 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.52332606823325e-06
482 0.00144432988343235 20.8409259863528 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.50177518626538e-06
483 0.0014428339415451 20.8157326790015 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.37507799486048e-14 3.48061500643482e-06
484 0.00144134263821272 20.7906317791153 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.45983387672888e-06
485 0.0014398559495481 20.7656213766383 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.43942057279278e-06
486 0.00143837385184309 20.7407005556466 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.41936441783375e-06
487 0.00143689632143795 20.7158742291173 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.39965509787987e-06
488 0.00143542333499846 20.6911427548298 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.38028272395263e-06
489 0.00143395486920239 20.6664965370098 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.36123780275699e-06
490 0.00143249090105391 20.6419343333835 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.34251122735552e-06
491 0.00143103140755851 20.6174585108966 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.50830475781549e-14 3.32409420833457e-06
492 0.00142957636601926 20.59307098269 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.30597829378831e-06
493 0.00142812575387241 20.5687659514208 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.28815541905669e-06
494 0.00142667954863152 20.5445532169517 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.27061771354664e-06
495 0.00142523772808101 20.5204263688466 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.25335766593327e-06
496 0.00142380027004352 20.4963876296829 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.23636806953687e-06
497 0.00142236715264366 20.4724295787972 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.21964187799395e-06
498 0.00142093835400781 20.448551651779 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.20317237889611e-06
499 0.00141951385251637 20.4247533213836 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.1869530716655e-06
500 0.00141809362671319 20.4010383737606 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 3.17097768931518e-06
501 0.00141667765518294 20.3774052802598 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 3.17096566604391e-06
502 0.0014152659167892 20.3538565014501 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 2.28624068565608e-06
503 0.00141385839042663 20.3303437905216 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.46389583683049e-14 1.84485211507379e-06
504 0.00141245505524079 20.3068208030092 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.46389583683049e-14 1.59287572643052e-06
505 0.00141105589043278 20.2832922944276 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 1.42292148730405e-06
506 0.00140966087541594 20.2597602608609 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 1.29802996573503e-06
507 0.00140826998969512 20.2362269153014 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 1.20118052793217e-06
508 0.00140688321292037 20.2126905930698 4.61852778244065e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 1.12322762380046e-06
509 0.00140550052494293 20.1891651938935 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 1.05870995215085e-06
510 0.00140412190570771 20.1656457160468 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 1.0041610738476e-06
511 0.00140274733528578 20.142128820049 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 9.57254302491606e-07
512 0.0014013767939085 20.1186256120151 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 9.16359376379461e-07
513 0.00140001026192937 20.0951259168529 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 8.80291879834516e-07
514 0.00139864771982312 20.0716361859704 4.66293670342566e-14 2.50466314355435e-13 0.1807635718972 3.41948691584548e-14 8.48173037137911e-07
515 0.00139728914823545 20.0481512647195 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 8.19335270296762e-07
516 0.00139593452790443 20.0246733270482 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.93254693931544e-07
517 0.00139458383970359 20.0012099302031 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.69516806276016e-07
518 0.00139323706466232 19.9777629645609 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 7.47790625421629e-07
519 0.00139189418392105 19.9543264815736 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.27807574651962e-07
520 0.0013905551787472 19.9308995757826 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.5527136788005e-14 7.09346317240289e-07
521 0.00138922003054454 19.9074858759609 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.9222307530481e-07
522 0.00138788872081008 19.8840871685744 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.76283670397737e-07
523 0.00138656123120917 19.8607025324644 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.37507799486048e-14 6.61397313361789e-07
524 0.00138523754348885 19.8373310571094 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.47453580526758e-07
525 0.00138391763954449 19.8139761494946 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.34356605910824e-07
526 0.00138260150138381 19.7906400135207 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.22023770269209e-07
527 0.00138128911112689 19.7673242045116 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.10383529942027e-07
528 0.00137998045103815 19.7440284993702 4.61852778244065e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.99373397580649e-07
529 0.00137867550346016 19.7207529226611 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.8893865695353e-07
530 0.00137737425088025 19.6974986980146 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.7903128825032e-07
531 0.00137607667588924 19.6742786894669 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.69608213485395e-07
532 0.00137478276121694 19.6510869540959 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.6063098741177e-07
533 0.00137349248965846 19.627923874337 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.52065399617163e-07
534 0.00137220584416475 19.6047864586642 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.43880921188844e-07
535 0.00137092280779116 19.5816822449297 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.36050158927992e-07
536 0.00136964336368095 19.5586134349067 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.46389583683049e-14 5.28548452116695e-07
537 0.00136836749510749 19.5355758077129 4.66293670342566e-14 2.50022225145585e-13 0.1807635718972 3.41948691584548e-14 5.2135325345759e-07
538 0.00136709518545031 19.5125784479644 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.14444217447618e-07
539 0.00136582641819549 19.4896181321411 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.07802844662564e-07
540 0.00136456117693129 19.4666924759591 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.01412307674087e-07
541 0.00136329944535918 19.4438075213119 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.95257180599395e-07
542 0.00136204120728056 19.4209682401262 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.89323370711503e-07
543 0.00136078644660609 19.3981709518382 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.83597907940947e-07
544 0.00135953514734943 19.375418124115 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.78068888032368e-07
545 0.0013582872936162 19.3527146885243 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.72725321998269e-07
546 0.00135704286963945 19.3300594615707 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.67557061956114e-07
547 0.00135580185971396 19.3074608093046 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.6255473051815e-07
548 0.00135456424828329 19.2849272794302 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.57709701251474e-07
549 0.0013533300198465 19.2624447504271 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.5301385087626e-07
550 0.00135209915902523 19.2400203444109 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.48459654300848e-07
551 0.00135087165052461 19.2176524503512 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.44040159308656e-07
552 0.00134964747917232 19.1953417716307 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.39748921277072e-07
553 0.0013484266298649 19.173090633839 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.35579803781394e-07
554 0.00134720908759833 19.1508979396635 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.31527067412674e-07
555 0.00134599483747566 19.1287719454277 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.2758543505883e-07
556 0.00134478386468784 19.1067107791876 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.23749886735436e-07
557 0.00134357615451375 19.0847120540265 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.20015760838055e-07
558 0.00134237169233931 19.0627783723725 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.16378656886707e-07
559 0.0013411704636308 19.0409101028213 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.12834440410847e-07
560 0.00133997245393447 19.0191121345278 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.0937924339346e-07
561 0.00133877764890711 18.9973842496154 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.06009372788674e-07
562 0.00133758603428724 18.9757257608231 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.02721387349203e-07
563 0.00133639759589643 18.9541446688298 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.99512022131177e-07
564 0.00133521231965972 18.9326407804296 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.96378190714586e-07
565 0.00133403019157274 18.9112101950633 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.93316972768787e-07
566 0.00133285119772086 18.8898502924663 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.90325615828857e-07
567 0.00133167532428136 18.8685632814067 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.87401494439388e-07
568 0.00133050255751233 18.8473473367956 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.84542120368536e-07
569 0.0013293328837567 18.8262022553391 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.81745152822077e-07
570 0.00132816628945598 18.8051296808621 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.79008345152698e-07
571 0.00132700276110809 18.7841398010081 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.76329574613976e-07
572 0.00132584228530686 18.7632274595521 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.73706816159114e-07
573 0.00132468484873227 18.7423870066256 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.71138149102279e-07
574 0.00132353043813538 18.7216210778016 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.68621728252805e-07
575 0.00132237904036403 18.7009346219638 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.66155811004631e-07
576 0.00132123064233847 18.6803217297425 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.63738743569542e-07
577 0.00132008523104554 18.6597809838566 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.61368914791882e-07
578 0.00131894279356137 18.6393147359781 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.59044815656517e-07
579 0.00131780331703801 18.6189198906492 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.56764996656267e-07
580 0.00131666678872033 18.5986079428247 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.54528056689674e-07
581 0.00131553319590338 18.5783782036364 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.52332674591338e-07
582 0.00131440252597992 18.5582187015449 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.50177581154298e-07
583 0.00131327476641241 18.5381364088531 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.48061555577317e-07
584 0.00131214990472461 18.5181249902106 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.45983445892983e-07
585 0.00131102792854731 18.4981874374418 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.43942116565188e-07
586 0.00130990882554238 18.4783192064263 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.41936499115292e-07
587 0.00130879258348049 18.4585197734525 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.39965558371347e-07
588 0.00130767919019359 18.4387865793997 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.38028316004824e-07
589 0.00130656863357892 18.4191243330013 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.36123821220724e-07
590 0.00130546090162253 18.3995298673461 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.34251160527543e-07
591 0.00130435598234868 18.3800002955189 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.32409456849092e-07
592 0.00130325386389707 18.3605356548172 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.30597873521299e-07
593 0.00130215453444382 18.341134508633 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.28815588090947e-07
594 0.00130105798225255 18.3217997295966 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.27061820293295e-07
595 0.00129996419564593 18.3025278222546 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.25335825390738e-07
596 0.00129887316301236 18.2833178506471 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.23636862642473e-07
597 0.00129778487281706 18.2641698135369 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.21964253480189e-07
598 0.00129669931359588 18.2450952661674 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.20317297131112e-07
599 0.00129561647394461 18.2260888791013 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.18695370982169e-07
600 0.00129453634252163 18.2071480543281 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.17097839097613e-07
601 0.00129345890806354 18.1882722171983 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.17096642277193e-07
602 0.00129238415935573 18.1694601130171 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 2.28626941378707e-07
603 0.00129131208527244 18.150713190731 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.84486276921803e-07
